Date,Timenumber,Time,Battery,Fix,Latitude,Longitude,Dp>0.3,Dp>0.5,Dp>1.0,Dp>2.5,Dp>5.0,Dp>10.0,PM1_Std,PM2.5_Std,PM10_Std,PM1_Env,PM2.5_Env,PM10_Env,Temp(C),RH(%),P(Pa),Alti(m)
8/8/2020,0.5184 ,12:26:27,3.88375,0,0,0,69,23,0,0,0,0,0,0,0,0,0,0,23.15,43.100586,101375.7422,-4.34149
8/8/2020,0.5187 ,12:26:52,3.88125,0,0,0,30,10,3,3,0,0,0,0,0,0,0,0,23.09,43.095703,101367.4219,-3.531242
8/8/2020,0.5188 ,12:27:02,3.89125,0,0,0,39,13,0,0,0,0,0,0,0,0,0,0,23.139999,43.111328,101377.3281,-4.355563
8/8/2020,0.5190 ,12:27:24,3.89125,0,0,0,51,17,3,0,0,0,0,0,0,0,0,0,23.139999,43.075195,101371.6719,-3.885105
8/8/2020,0.5191 ,12:27:34,3.8925,0,0,0,93,31,10,0,0,0,0,0,0,0,0,0,23.129999,43.039062,101377.4844,-4.368631
8/8/2020,0.5194 ,12:27:56,3.89125,0,0,0,117,39,0,0,0,0,0,0,0,0,0,0,23.129999,43.026367,101372.4219,-3.878068
8/8/2020,0.5195 ,12:28:06,3.8925,0,0,0,96,32,0,0,0,0,0,0,0,0,0,0,23.120001,43.012695,101372.5938,-3.961506
8/8/2020,0.5196 ,12:28:16,3.89375,0,0,0,51,17,0,0,0,0,0,0,0,0,0,0,23.120001,43.026367,101370.5938,-3.795635
8/8/2020,0.5197 ,12:28:26,3.8875,0,0,0,132,44,3,0,0,0,0,0,0,0,0,0,23.120001,43.073242,101372.5938,-3.961506
8/8/2020,0.5199 ,12:28:36,3.88625,0,0,0,186,62,14,0,0,0,0,1,1,0,1,1,23.110001,43.012695,101374.5547,-4.125363
8/8/2020,0.5200 ,12:28:46,3.88375,0,0,0,51,17,0,0,0,0,0,0,0,0,0,0,23.120001,43.000977,101369.3203,-3.689075
8/8/2020,0.5201 ,12:28:56,3.88125,0,0,0,39,13,3,0,0,0,0,0,0,0,0,0,23.120001,43.037109,101371.1797,-3.843889
8/8/2020,0.5202 ,12:29:06,3.88125,0,0,0,18,6,3,0,0,0,0,0,0,0,0,0,23.120001,42.990234,101372.0156,-3.913253
8/8/2020,0.5203 ,12:29:16,3.8825,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0,23.120001,42.990234,101377.6563,-4.382704
8/8/2020,0.5204 ,12:29:26,3.88,0,0,0,27,6,3,3,3,0,0,0,1,0,0,1,23.129999,42.990234,101376.0781,-4.252024
8/8/2020,0.5206 ,12:29:36,3.89,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,23.139999,42.930664,101371.2656,-3.850926
8/8/2020,0.5207 ,12:29:46,3.89125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.139999,42.907227,101374.9141,-4.154515
8/8/2020,0.5208 ,12:29:56,3.8925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.139999,42.882812,101369.2656,-3.684048
8/8/2020,0.5209 ,12:30:06,3.88375,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0,23.15,42.908203,101381.8047,-4.728496
8/8/2020,0.5210 ,12:30:16,3.8925,0,0,0,18,6,3,3,3,0,0,0,0,0,0,0,23.139999,42.882812,101372.0938,-3.92029
8/8/2020,0.5211 ,12:30:26,3.8925,0,0,0,18,6,3,3,3,0,0,0,0,0,0,0,23.139999,42.881836,101368.8438,-3.649868
8/8/2020,0.5213 ,12:30:36,3.8925,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,23.139999,42.894531,101371.2656,-3.850926
8/8/2020,0.5214 ,12:30:46,3.88375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.139999,42.894531,101367.4375,-3.532248
8/8/2020,0.5215 ,12:30:56,3.89125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.139999,42.930664,101371.2656,-3.850926
8/8/2020,0.5216 ,12:31:06,3.89125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.129999,42.930664,101369.4375,-3.699128
8/8/2020,0.5217 ,12:31:16,3.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.129999,42.930664,101367.6094,-3.547327
8/8/2020,0.5218 ,12:31:26,3.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.129999,42.942383,101367.1875,-3.512141
8/8/2020,0.5219 ,12:31:36,3.88875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.120001,42.96582,101364.5313,-3.290971
8/8/2020,0.5221 ,12:31:46,3.88875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.120001,42.977539,101370.5938,-3.795635
8/8/2020,0.5222 ,12:31:56,3.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.120001,42.990234,101362.125,-3.090908
8/8/2020,0.5223 ,12:32:06,3.88125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.120001,42.990234,101373.4219,-4.030869
8/8/2020,0.5226 ,12:32:30,3.8775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.120001,43.012695,101372.1484,-3.924311
8/8/2020,0.5227 ,12:32:40,3.88875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.120001,43.049805,101372.1484,-3.924311
8/8/2020,0.5229 ,12:33:02,3.88875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.110001,43.060547,101370.3203,-3.772514
8/8/2020,0.5231 ,12:33:12,3.88875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.110001,43.060547,101368.0781,-3.585529
8/8/2020,0.5232 ,12:33:22,3.89125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1,43.072266,101366.25,-3.433727
8/8/2020,0.5233 ,12:33:32,3.89125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1,43.108398,101371.4844,-3.869021
8/8/2020,0.5235 ,12:33:50,3.8875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.09,43.107422,101365.5938,-3.37944
8/8/2020,0.5236 ,12:34:00,3.8875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.09,43.119141,101373.2344,-4.014785
8/8/2020,0.5237 ,12:34:10,3.8875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.08,43.130859,101374.2266,-4.097216
8/8/2020,0.5238 ,12:34:20,3.88875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.09,43.166992,101368,-3.579497
8/8/2020,0.5241 ,12:34:38,3.89125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.08,43.19043,101367.7188,-3.556375
8/8/2020,0.5242 ,12:34:48,3.89125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.07,43.226562,101368.2969,-3.60463
8/8/2020,0.5243 ,12:34:58,3.89125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.07,43.226562,101363.6563,-3.217581
8/8/2020,0.5244 ,12:35:08,3.89125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.07,43.25,101366.0625,-3.418647
8/8/2020,0.5246 ,12:35:26,3.88625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.049999,43.285156,101360.75,-2.976297
8/8/2020,0.5247 ,12:35:36,3.88625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.049999,43.320312,101368.3594,-3.609656
8/8/2020,0.5248 ,12:35:46,3.88875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.049999,43.308594,101370.6328,-3.798651
8/8/2020,0.5250 ,12:35:56,3.88875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.049999,43.296875,101363.5703,-3.210544
8/8/2020,0.5252 ,12:36:14,3.89125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.040001,43.295898,101360.4688,-2.952168
8/8/2020,0.5253 ,12:36:24,3.89125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.040001,43.307617,101374.1719,-4.093195
8/8/2020,0.5254 ,12:36:34,3.89125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.040001,43.319336,101362.4688,-3.119058
8/8/2020,0.5257 ,12:37:02,3.88625,0,0,0,201,67,10,3,0,0,0,1,1,0,1,1,23.030001,43.378906,101365.0469,-3.333195
8/8/2020,0.5257 ,12:37:02,3.88625,0,0,0,201,67,10,3,0,0,0,1,1,0,1,1,23.030001,43.378906,101365.0469,-3.333195
8/8/2020,0.5258 ,12:37:12,3.8875,0,0,0,72,24,6,0,0,0,0,0,0,0,0,0,23.030001,43.37793,101373.0938,-4.003727
8/8/2020,0.5259 ,12:37:22,3.88875,0,0,0,135,45,6,0,0,0,0,0,0,0,0,0,23.02,43.37793,101376.5,-4.287207
8/8/2020,0.5261 ,12:37:32,3.89,0,0,0,123,41,3,0,0,0,0,0,0,0,0,0,23.02,43.402344,101372.2656,-3.934363
8/8/2020,0.5262 ,12:37:42,3.89,0,0,0,30,10,0,0,0,0,0,0,0,0,0,0,23.02,43.425781,101372.2656,-3.934363
8/8/2020,0.5263 ,12:37:52,3.89,0,0,0,30,10,0,0,0,0,0,0,0,0,0,0,23.02,43.414062,101374.6719,-4.13441
8/8/2020,0.5264 ,12:38:02,3.88875,0,0,0,243,73,9,3,3,0,0,0,2,0,0,2,23.02,43.438477,101371.4063,-3.862989
8/8/2020,0.5266 ,12:38:22,3.885,0,0,0,264,88,20,3,3,3,0,1,3,0,1,3,23.01,43.472656,101366.9219,-3.489019
8/8/2020,0.5268 ,12:38:32,3.88625,0,0,0,375,125,27,9,9,9,1,1,9,1,1,9,23.01,43.484375,101372.5703,-3.959495
8/8/2020,0.5269 ,12:38:42,3.88625,0,0,0,138,42,3,3,3,3,0,0,2,0,0,2,23.01,43.521484,101367.3359,-3.524205
8/8/2020,0.5270 ,12:38:56,3.88875,0,0,0,222,74,3,0,0,0,0,0,0,0,0,0,23,43.533203,101370.3281,-3.773519
8/8/2020,0.5272 ,12:39:06,3.88875,0,0,0,39,13,3,0,0,0,0,0,0,0,0,0,23,43.568359,101371.3281,-3.855952
8/8/2020,0.5273 ,12:39:16,3.88875,0,0,0,219,73,25,7,7,7,0,0,7,0,0,7,22.99,43.592773,101370.0781,-3.752408
8/8/2020,0.5276 ,12:39:42,3.8875,0,0,0,828,273,76,3,3,3,4,8,10,4,8,10,22.98,43.651367,101376.8594,-4.317364
8/8/2020,0.5277 ,12:39:52,3.88875,0,0,0,453,148,57,3,3,0,2,4,6,2,4,6,22.99,43.665039,101378.5469,-4.45709
8/8/2020,0.5278 ,12:40:02,3.88875,0,0,0,342,114,16,3,3,0,1,1,3,1,1,3,22.98,43.652344,101373.0703,-4.001716
8/8/2020,0.5279 ,12:40:12,3.8875,0,0,0,240,80,9,3,0,0,0,0,1,0,0,1,22.98,43.699219,101375.4531,-4.199751
8/8/2020,0.5280 ,12:40:22,3.88625,0,0,0,426,142,24,6,3,0,2,2,5,2,2,5,22.98,43.700195,101384.3672,-4.941595
8/8/2020,0.5281 ,12:40:32,3.88375,0,0,0,324,108,24,6,3,0,1,2,5,1,2,5,22.969999,43.734375,101375.6094,-4.21282
8/8/2020,0.5283 ,12:40:42,3.88375,0,0,0,342,110,31,6,3,0,1,3,5,1,3,5,22.969999,43.74707,101381.2656,-4.683262
8/8/2020,0.5285 ,12:41:02,3.88875,0,0,0,432,140,20,0,0,0,2,3,3,2,3,3,22.969999,43.770508,101371.9609,-3.909232
8/8/2020,0.5286 ,12:41:12,3.88875,0,0,0,534,174,41,3,3,3,3,4,6,3,4,6,22.969999,43.806641,101374.7891,-4.144463
8/8/2020,0.5287 ,12:41:22,3.88875,0,0,0,213,71,16,3,3,3,0,0,3,0,0,3,22.969999,43.806641,101370.5469,-3.791614
8/8/2020,0.5288 ,12:41:32,3.8875,0,0,0,171,53,13,0,0,0,0,0,0,0,0,0,22.959999,43.830078,101380.0156,-4.579727
8/8/2020,0.5290 ,12:41:42,3.8875,0,0,0,339,113,15,0,0,0,1,1,1,1,1,1,22.959999,43.842773,101381.4219,-4.69633
8/8/2020,0.5291 ,12:41:52,3.88625,0,0,0,219,69,9,0,0,0,0,0,0,0,0,0,22.959999,43.842773,101376.3594,-4.275144
8/8/2020,0.5292 ,12:42:02,3.88625,0,0,0,63,21,6,0,0,0,0,0,0,0,0,0,22.959999,43.830078,101381.5938,-4.710402
8/8/2020,0.5294 ,12:42:22,3.88375,0,0,0,129,43,11,0,0,0,0,0,0,0,0,0,22.950001,43.890625,101375.5313,-4.205783
8/8/2020,0.5295 ,12:42:32,3.8875,0,0,0,69,20,0,0,0,0,0,0,0,0,0,0,22.950001,43.950195,101372.2969,-3.937379
8/8/2020,0.5297 ,12:42:42,3.8875,0,0,0,111,34,0,0,0,0,0,0,0,0,0,0,22.950001,43.961914,101379.3594,-4.52444
8/8/2020,0.5298 ,12:42:52,3.8875,0,0,0,189,63,0,0,0,0,1,1,1,1,1,1,22.950001,43.950195,101375.125,-4.17261
8/8/2020,0.5299 ,12:43:02,3.8875,0,0,0,192,64,0,0,0,0,0,0,0,0,0,0,22.950001,43.961914,101373.2969,-4.019811
8/8/2020,0.5300 ,12:43:12,3.88625,0,0,0,75,25,0,0,0,0,0,0,0,0,0,0,22.950001,43.949219,101381.3125,-4.687283
8/8/2020,0.5301 ,12:43:22,3.88625,0,0,0,39,9,0,0,0,0,0,0,0,0,0,0,22.940001,43.949219,101379.4922,-4.417887
8/8/2020,0.5303 ,12:43:42,3.88375,0,0,0,42,14,0,0,0,0,0,0,0,0,0,0,22.940001,43.972656,101381.4844,-4.701356
8/8/2020,0.5305 ,12:43:52,3.88375,0,0,0,27,9,0,0,0,0,0,0,0,0,0,0,22.93,44.032227,101373.1875,-4.010764
8/8/2020,0.5306 ,12:44:02,3.8825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.940001,44.008789,101379.6563,-4.54957
8/8/2020,0.5307 ,12:44:12,3.88375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.93,43.984375,101378.8281,-4.480211
8/8/2020,0.5308 ,12:44:22,3.88625,0,0,0,30,10,3,3,3,3,0,0,1,0,0,1,22.93,43.972656,101374.1797,-4.0942
8/8/2020,0.5309 ,12:44:32,3.88625,0,0,0,51,17,3,3,3,3,0,0,1,0,0,1,22.93,43.996094,101377.4219,-4.363605
8/8/2020,0.5310 ,12:44:42,3.8875,0,0,0,75,25,3,3,3,0,0,0,1,0,0,1,22.93,44.020508,101378.4063,-4.445028
8/8/2020,0.5312 ,12:44:52,3.8875,0,0,0,129,43,6,3,3,0,0,0,1,0,0,1,22.93,44.044922,101378.8281,-4.480211
8/8/2020,0.5313 ,12:45:02,3.88625,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0,22.92,44.03125,101374.8906,-4.152504
8/8/2020,0.5314 ,12:45:12,3.88625,0,0,0,99,29,0,0,0,0,0,0,0,0,0,0,22.92,44.006836,101376.7188,-4.305301
8/8/2020,0.5315 ,12:45:22,3.88625,0,0,0,90,26,0,0,0,0,0,0,0,0,0,0,22.91,44.041992,101373.0391,-3.646852
8/8/2020,0.5316 ,12:45:32,3.88625,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0,22.91,43.958008,101372.2031,-3.929337
8/8/2020,0.5317 ,12:45:42,3.88625,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,22.91,44.078125,101376.0313,-4.248003
8/8/2020,0.5320 ,12:46:06,3.88625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9,44.004883,101371.5469,-3.874047
8/8/2020,0.5321 ,12:46:16,3.88625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9,43.981445,101377.1875,-4.3435
8/8/2020,0.5322 ,12:46:26,3.88625,0,0,0,9,3,3,3,3,0,0,0,0,0,0,0,22.9,43.993164,101370.1406,-3.757434
8/8/2020,0.5324 ,12:46:36,3.88625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9,43.967773,101369.7188,-3.722249
8/8/2020,0.5325 ,12:46:46,3.885,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0,22.889999,44.003906,101370.7188,-3.805688
8/8/2020,0.5326 ,12:46:56,3.88625,0,0,0,30,6,0,0,0,0,0,0,0,0,0,0,22.889999,43.919922,101378.7656,-4.475184
8/8/2020,0.5327 ,12:47:06,3.88625,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,22.889999,43.980469,101372.5469,-3.957484
8/8/2020,0.5328 ,12:47:16,3.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.889999,43.931641,101371.7109,-3.888121
8/8/2020,0.5329 ,12:47:26,3.88375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.879999,43.943359,101368.0625,-3.584524
8/8/2020,0.5331 ,12:47:36,3.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.870001,43.943359,101373.8438,-4.066053
8/8/2020,0.5332 ,12:47:46,3.88625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.870001,43.955078,101372.4297,-3.948437
8/8/2020,0.5333 ,12:47:56,3.88625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.870001,43.966797,101370.1875,-3.761456
8/8/2020,0.5334 ,12:48:06,3.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.860001,43.977539,101378.8281,-4.480211
8/8/2020,0.5337 ,12:48:30,3.88375,0,0,0,9,3,3,0,0,0,0,0,0,0,0,0,22.860001,43.977539,101375,-4.161552
8/8/2020,0.5338 ,12:48:40,3.88375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.860001,44.001953,101376,-4.244987
8/8/2020,0.5339 ,12:48:50,3.88125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.860001,44.025391,101375.5859,-4.210809
8/8/2020,0.5340 ,12:49:00,3.88125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.860001,44.025391,101374.1719,-4.093195
8/8/2020,0.5341 ,12:49:10,3.88125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.860001,44.025391,101372.7656,-3.976585
8/8/2020,0.5343 ,12:49:20,3.8825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.860001,44.037109,101374.1719,-4.093195
8/8/2020,0.5344 ,12:49:30,3.88375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.860001,44.025391,101373.7578,-4.058011
8/8/2020,0.5345 ,12:49:40,3.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.85,44.060547,101367.8281,-3.565423
8/8/2020,0.5346 ,12:49:50,3.88375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.85,44.072266,101366.875,-3.486003
8/8/2020,0.5347 ,12:50:00,3.88375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.84,44.108398,101371.2344,-3.848915
8/8/2020,0.5348 ,12:50:10,3.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.85,44.083984,101377.7188,-4.38773
8/8/2020,0.5350 ,12:50:20,3.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.84,44.071289,101375.0625,-4.167583
8/8/2020,0.5351 ,12:50:30,3.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.83,44.130859,101379.4609,-4.533487
8/8/2020,0.5353 ,12:50:54,3.88375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.83,44.226562,101367.3438,-3.525211
8/8/2020,0.5355 ,12:51:04,3.88375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.83,44.191406,101372.4063,-3.946427
8/8/2020,0.5356 ,12:51:14,3.88375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.83,44.155273,101360.7031,-2.972276
8/8/2020,0.5357 ,12:51:24,3.88375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.83,44.142578,101357.875,-2.737018
8/8/2020,0.5358 ,12:51:34,3.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.83,44.166992,101356.875,-2.653571
8/8/2020,0.5359 ,12:51:44,3.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.83,44.141602,101372.9844,-3.994679
8/8/2020,0.5360 ,12:51:54,3.88125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.83,44.154297,101371.5781,-3.877063
8/8/2020,0.5362 ,12:52:04,3.88375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.82,44.154297,101366.5156,-3.455844
8/8/2020,0.5363 ,12:52:14,3.88375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.82,44.141602,101369.3281,-3.69008
8/8/2020,0.5364 ,12:52:24,3.88375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.82,44.166016,101368.5,-3.620714
8/8/2020,0.5365 ,12:52:34,3.88375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.809999,44.15332,101366.2344,-3.432722
8/8/2020,0.5366 ,12:52:44,3.88375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.809999,44.141602,101370.0469,-3.749392
8/8/2020,0.5367 ,12:52:54,3.88375,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,22.809999,44.117188,101362.9922,-3.514152
8/8/2020,0.5370 ,12:53:18,3.88375,0,0,0,66,22,3,0,0,0,0,0,0,0,0,0,22.799999,44.188477,101364.9844,-3.328168
8/8/2020,0.5371 ,12:53:28,3.88125,0,0,0,123,41,6,3,3,0,0,0,1,0,0,1,22.799999,44.176758,101370.2188,-3.764471
8/8/2020,0.5372 ,12:53:38,3.8825,0,0,0,111,37,6,3,3,0,0,0,1,0,0,1,22.799999,44.176758,101363.1563,-3.729286
8/8/2020,0.5374 ,12:53:48,3.88375,0,0,0,111,29,6,3,0,0,0,0,0,0,0,0,22.799999,44.139648,101367.9688,-3.576481
8/8/2020,0.5375 ,12:53:58,3.88375,0,0,0,162,46,14,0,0,0,0,0,0,0,0,0,22.799999,44.211914,101361.3359,-3.024554
8/8/2020,0.5376 ,12:54:08,3.8825,0,0,0,606,191,54,3,3,0,3,5,7,3,5,7,22.799999,44.223633,101368.3906,-3.611667
8/8/2020,0.5377 ,12:54:18,3.88125,0,0,0,669,215,38,3,0,0,3,5,5,3,5,5,22.809999,44.177734,101371.4531,-3.86701
8/8/2020,0.5378 ,12:54:28,3.88,0,0,0,348,109,15,6,3,3,1,2,5,1,2,5,22.799999,44.201172,101365.9844,-3.41161
8/8/2020,0.5379 ,12:54:38,3.88125,0,0,0,165,55,12,3,3,0,0,0,1,0,0,1,22.799999,44.12793,101369.2188,-3.681032
8/8/2020,0.5381 ,12:54:48,3.8825,0,0,0,120,40,16,3,3,0,0,0,2,0,0,2,22.799999,44.12793,101370.7969,-3.81172
8/8/2020,0.5382 ,12:54:58,3.8825,0,0,0,99,33,13,3,3,0,0,0,2,0,0,2,22.790001,44.150391,101364.9063,-3.322136
8/8/2020,0.5383 ,12:55:08,3.8825,0,0,0,156,52,9,6,6,3,0,0,4,0,0,4,22.790001,44.115234,101365.3125,-3.356317
8/8/2020,0.5384 ,12:55:18,3.88375,0,0,0,126,42,12,9,6,3,0,0,5,0,0,5,22.780001,44.114258,101365.9063,-3.405578
8/8/2020,0.5387 ,12:55:42,3.8825,0,0,0,573,179,38,3,0,0,2,3,4,2,3,4,22.77,44.100586,101368.4375,-3.615688
8/8/2020,0.5388 ,12:55:52,3.88125,0,0,0,321,107,26,6,3,0,1,1,4,1,1,4,22.780001,44.089844,101370.6875,-3.802672
8/8/2020,0.5389 ,12:56:02,3.88125,0,0,0,243,81,19,6,3,0,0,0,3,0,0,3,22.780001,44.054688,101365.4844,-3.370392
8/8/2020,0.5390 ,12:56:12,3.87875,0,0,0,1059,336,104,7,3,3,7,11,15,7,11,15,22.780001,44.054688,101366.8984,-3.522195
8/8/2020,0.5391 ,12:56:22,3.87875,0,0,0,1287,408,137,13,9,6,8,14,23,8,14,23,22.780001,44.078125,101365.4844,-3.370392
8/8/2020,0.5393 ,12:56:32,3.88,0,0,0,537,168,46,6,3,3,2,3,7,2,3,7,22.780001,44.018555,101364.4844,-3.286949
8/8/2020,0.5394 ,12:56:42,3.88125,0,0,0,729,232,24,3,0,0,4,5,6,4,5,6,22.780001,44.078125,101362.6641,-3.135143
8/8/2020,0.5395 ,12:56:52,3.8825,0,0,0,237,79,21,3,0,0,0,1,1,0,1,1,22.790001,44.018555,101371.375,-3.859973
8/8/2020,0.5396 ,12:57:02,3.8825,0,0,0,135,45,3,0,0,0,0,0,0,0,0,0,22.780001,44.054688,101366.8984,-3.488014
8/8/2020,0.5397 ,12:57:12,3.88125,0,0,0,114,35,3,0,0,0,0,0,0,0,0,0,22.780001,44.030273,101365.4844,-3.370392
8/8/2020,0.5398 ,12:57:22,3.88,0,0,0,120,37,6,3,3,3,0,0,2,0,0,2,22.77,44.02832,101369.4375,-3.699128
8/8/2020,0.5400 ,12:57:32,3.87875,0,0,0,72,24,3,3,3,3,0,0,2,0,0,2,22.780001,44.053711,101363.2188,-3.181389
8/8/2020,0.5401 ,12:57:42,3.87875,0,0,0,180,57,7,3,3,0,0,0,2,0,0,2,22.77,44.052734,101361.9688,-3.077838
8/8/2020,0.5403 ,12:58:06,3.88125,0,0,0,18,6,3,3,0,0,0,0,0,0,0,0,22.76,44.027344,101365.375,-3.361344
8/8/2020,0.5405 ,12:58:16,3.88,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0,22.77,44.003906,101370.4375,-3.781561
8/8/2020,0.5406 ,12:58:26,3.87875,0,0,0,36,12,3,0,0,0,0,0,0,0,0,0,22.77,43.992188,101370.4375,-3.781561
8/8/2020,0.5407 ,12:58:40,3.88125,0,0,0,60,20,6,0,0,0,0,0,0,0,0,0,22.77,43.956055,101364.7891,-3.312083
8/8/2020,0.5409 ,12:58:50,3.88125,0,0,0,51,17,3,0,0,0,0,0,0,0,0,0,22.77,43.979492,101367.1953,-3.512141
8/8/2020,0.5410 ,12:59:00,3.88125,0,0,0,39,13,0,0,0,0,0,0,0,0,0,0,22.780001,43.993164,101363.2188,-3.181389
8/8/2020,0.5411 ,12:59:10,3.87875,0,0,0,39,10,0,0,0,0,0,0,0,0,0,0,22.77,43.992188,101369.0234,-3.664948
8/8/2020,0.5412 ,12:59:20,3.88125,0,0,0,30,7,0,0,0,0,0,0,0,0,0,0,22.77,43.955078,101370.0156,-3.747381
8/8/2020,0.5413 ,12:59:30,3.875,0,0,0,9,3,3,3,0,0,0,0,0,0,0,0,22.77,43.943359,101367.1953,-3.512141
8/8/2020,0.5414 ,12:59:40,3.87625,0,0,0,9,3,3,3,0,0,0,0,0,0,0,0,22.76,43.931641,101369.1875,-3.678016
8/8/2020,0.5416 ,12:59:50,3.86875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.77,43.931641,101364.7891,-3.312083
8/8/2020,0.5417 ,13:00:00,3.87625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.76,43.979492,101360.3125,-2.940104
8/8/2020,0.5418 ,13:00:10,3.86625,0,0,0,27,9,3,3,3,0,0,0,1,0,0,1,22.77,43.967773,101367.1953,-3.512141
8/8/2020,0.5419 ,13:00:20,3.87375,0,0,0,27,9,3,3,3,0,0,0,1,0,0,1,22.77,43.931641,101367.6094,-3.547327
8/8/2020,0.5420 ,13:00:30,3.87625,0,0,0,9,3,3,0,0,0,0,0,0,0,0,0,22.780001,43.932617,101364.625,-3.298008
8/8/2020,0.5421 ,13:00:40,3.87875,0,0,0,9,3,3,0,0,0,0,0,0,0,0,0,22.780001,43.933594,101364.0781,-3.252768
